server_generation,action_string,score,slots_size,score_per_slot
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.5-96",24406.27836008079,2,12203.139180040394
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.6-36",48785.63355184322,4,12196.408387960804
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.45-48",48780.39815467002,4,12195.099538667506
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.55-60",24365.74538496438,2,12182.87269248219
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.5-96",24341.08199017113,2,12170.540995085565
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.9-36",24340.929451915326,2,12170.464725957663
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.5-48",24244.411406719126,2,12122.205703359563
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.55-48",48438.925804299906,4,12109.731451074977
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.45-96",48367.60843300255,4,12091.902108250637
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.6-48",24182.480219913963,2,12091.240109956982
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.7-36",24173.434018156364,2,12086.717009078182
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.8-96",24150.845376129262,2,12075.422688064631
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.65-84",24066.80228699238,2,12033.40114349619
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.75-24",48055.39976439657,4,12013.849941099143
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.85-72",23985.104922748746,2,11992.552461374373
CPU.S3,"CPU.S3|buy-dismiss|DC1,1.0-48",23984.13369985661,2,11992.066849928306
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.85-24",23902.257532410626,2,11951.128766205313
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.8-24",47803.093082023006,4,11950.773270505751
CPU.S1,"CPU.S1|buy-dismiss|DC3,1.0-36",23859.630465634415,2,11929.815232817207
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.9-24",23851.747584592078,2,11925.873792296039
CPU.S4,"CPU.S4|buy-dismiss|DC4,1.0-12",23827.951978403296,2,11913.975989201648
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.4-96",23773.665592136906,2,11886.832796068453
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.75-24",47515.39976439657,4,11878.849941099143
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.6-36",47489.63355184322,4,11872.408387960804
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.45-84",47354.117643998885,4,11838.529410999721
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.75-24",47334.63305846267,4,11833.658264615668
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.55-36",23662.1452355203,2,11831.07261776015
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.9-36",23533.394323173125,2,11766.697161586562
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.7-60",23376.205842416093,2,11688.102921208047
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.45-72",46733.41378843466,4,11683.353447108664
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.9-60",23293.2197208508,2,11646.6098604254
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.8-48",23277.458250750606,2,11638.729125375303
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.65-84",23099.365316226544,2,11549.682658113272
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.45-84",46174.47058466536,4,11543.61764616634
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.7-60",23072.94867177284,2,11536.47433588642
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.6-36",45981.971615865594,4,11495.492903966398
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.45-96",45775.60843300255,4,11443.902108250637
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.45-60",22735.04792255985,2,11367.523961279925
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.65-72",22679.02227618604,2,11339.51113809302
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.8-60",22660.67266276748,2,11330.33633138374
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.7-84",22619.465240048266,2,11309.732620024133
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.8-96",22608.78393559417,2,11304.391967797084
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.75-72",22548.251806474444,2,11274.125903237222
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.45-72",44917.21181865828,4,11229.30295466457
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.4-72",44883.21400729868,4,11220.80350182467
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.7-96",22434.750492758867,2,11217.375246379434
CPU.S1,"CPU.S1|buy-dismiss|DC4,1.0-36",22419.630465634415,2,11209.815232817207
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.65-72",22319.550823278456,2,11159.775411639228
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.55-36",44518.187530502415,4,11129.546882625604
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.5-48",44430.33179555836,4,11107.58294888959
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.8-84",22083.118511976587,2,11041.559255988293
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.65-24",44142.684172191606,4,11035.671043047902
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.85-72",22037.782976550974,2,11018.891488275487
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.5-84",21968.74255094349,2,10984.371275471745
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.6-96",21967.787951695624,2,10983.893975847812
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.85-48",21953.914479266397,2,10976.957239633199
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.45-84",43906.47058466536,4,10976.61764616634
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.5-84",21949.949069985367,2,10974.974534992683
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.9-96",21932.679204975688,2,10966.339602487844
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.6-48",21878.480219913967,2,10939.240109956983
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.55-36",21840.5452355203,2,10920.27261776015
CPU.S2,"CPU.S2|buy-dismiss|DC2,1.0-48",21832.088478815564,2,10916.044239407782
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.65-24",43518.684172191606,4,10879.671043047902
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.55-60",21725.745384964375,2,10862.872692482188
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.4-60",43218.319099520544,4,10804.579774880136
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.5-72",21596.885248675735,2,10798.442624337868
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.75-48",21531.066359111668,2,10765.533179555834
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.7-60",21444.205842416097,2,10722.102921208048
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.7-36",21345.857572480378,2,10672.928786240189
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.4-84",21338.1940407548,2,10669.0970203774
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.9-60",21307.121797392127,2,10653.560898696063
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.4-72",42579.21400729868,4,10644.80350182467
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.45-60",42418.95674022047,4,10604.739185055118
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.65-24",21157.462144427613,2,10578.731072213806
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.6-36",42305.63355184321,4,10576.408387960802
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.6-96",21108.334032096947,2,10554.167016048474
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.9-36",21094.27402176049,2,10547.137010880246
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.7-24",42162.27526236017,4,10540.568815590043
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.75-48",21048.10027489246,2,10524.05013744623
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.95-72",21037.11895486763,2,10518.559477433815
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.75-24",41934.63305846267,4,10483.658264615668
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.75-24",41934.63305846267,4,10483.658264615668
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.95-12",20949.354379483128,2,10474.677189741564
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.55-60",20923.28079423982,2,10461.64039711991
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.8-24",20864.242383445293,2,10432.121191722646
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.4-72",20851.39724840498,2,10425.69862420249
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.5-48",41550.33179555836,4,10387.58294888959
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.85-36",20764.833527441282,2,10382.416763720641
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.8-84",20565.47973783677,2,10282.739868918385
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.65-72",20526.22227618604,2,10263.11113809302
GPU.S3,"GPU.S3|buy-dismiss|DC3,1.0-12",41013.26736047789,4,10253.316840119473
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.45-48",41004.39815467002,4,10251.099538667506
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.65-36",20457.760159716625,2,10228.880079858312
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.7-60",20413.63010175976,2,10206.81505087988
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.6-48",20338.093688062956,2,10169.046844031478
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.5-48",40675.387094818085,4,10168.846773704521
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.85-48",20321.914479266397,2,10160.957239633199
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.7-84",20267.465240048266,2,10133.732620024133
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.95-36",20101.648942352695,2,10050.824471176347
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.4-96",40083.91967797084,4,10020.97991949271
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.45-72",40057.21181865828,4,10014.30295466457
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.9-84",20010.169594347775,2,10005.084797173888
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.85-36",19959.255593475587,2,9979.627796737794
CPU.S1,"CPU.S1|buy-dismiss|DC2,1.0-60",19925.84082845935,2,9962.920414229675
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.95-12",19900.554379483125,2,9950.277189741562
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.75-48",19875.066359111668,2,9937.533179555834
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.8-24",39738.27526236018,4,9934.568815590044
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.6-84",19808.909803377574,2,9904.454901688787
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.95-48",19775.327014863782,2,9887.663507431891
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.6-36",39501.971615865594,4,9875.492903966398
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.65-24",19722.262144427616,2,9861.131072213808
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.75-60",19669.380621344513,2,9834.690310672257
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.65-72",19656.320528658092,2,9828.160264329046
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.85-24",19589.050496559183,2,9794.525248279591
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.5-36",39031.07957318401,4,9757.769893296003
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.4-84",38987.39868918385,4,9746.849672295963
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.45-72",38957.41378843465,4,9739.353447108662
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.85-36",19357.23352744128,2,9678.61676372064
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.45-60",38661.782863590546,4,9665.445715897637
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.8-24",19328.242383445293,2,9664.121191722646
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.6-96",19318.187951695625,2,9659.093975847813
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.7-72",19281.035019376148,2,9640.517509688074
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.6-84",19183.138883982436,2,9591.569441991218
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.5-48",38275.387094818085,4,9568.846773704521
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.4-96",38069.339758478134,4,9517.334939619534
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.65-24",37590.684172191606,4,9397.671043047902
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.8-72",18772.61639788117,2,9386.308198940585
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.95-36",18733.648942352695,2,9366.824471176347
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.5-72",18720.246560506224,2,9360.123280253112
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.5-72",18716.885248675735,2,9358.442624337868
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.65-96",18648.268314704663,2,9324.134157352331
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.85-60",18633.151958581315,2,9316.575979290657
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.45-48",18623.170266047215,2,9311.585133023607
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.65-36",18585.760159716625,2,9292.880079858312
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.45-60",37072.95674022047,4,9268.239185055118
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.45-72",37013.41378843466,4,9253.353447108664
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.7-24",36787.70644677014,4,9196.926611692536
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.75-48",18366.617110078692,2,9183.308555039346
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.45-96",18293.650524072713,2,9146.825262036356
CPU.S2,"CPU.S2|buy-dismiss|DC1,1.0-96",18276.97991949271,2,9138.489959746355
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.4-72",18201.797248404982,2,9100.898624202491
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.95-48",18175.48405487478,2,9087.74202743739
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.4-84",36246.14901688789,4,9061.537254221972
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.65-60",18050.226853672084,2,9025.113426836042
GPU.S3,"GPU.S3|buy-dismiss|DC4,1.0-12",35973.26736047789,4,8993.316840119473
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.6-96",17919.69838820535,2,8959.849194102675
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.75-96",17889.417540121187,2,8944.708770060593
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.75-60",17869.38062134451,2,8934.690310672255
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.55-48",17811.273534921136,2,8905.636767460568
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.8-48",17782.5077451919,2,8891.25387259595
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.65-60",17563.88090950336,2,8781.94045475168
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.8-72",17501.442801459736,2,8750.721400729868
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.6-84",17490.50980337758,2,8745.25490168879
CPU.S2,"CPU.S2|buy-dismiss|DC3,1.0-24",17471.18218033717,2,8735.591090168586
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.7-72",17265.035019376148,2,8632.517509688074
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.45-48",34524.39815467002,4,8631.099538667506
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.9-12",17254.756780562962,2,8627.378390281481
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.85-60",17254.642808648117,2,8627.321404324059
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.5-60",17200.67762269489,2,8600.338811347445
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.5-36",17191.041123200277,2,8595.520561600139
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.5-36",34351.07957318402,4,8587.769893296005
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.5-48",34350.33179555836,4,8587.58294888959
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.5-48",34350.33179555836,4,8587.58294888959
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.75-96",17145.73493961953,2,8572.867469809766
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.85-96",17042.197026921476,2,8521.098513460738
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.55-36",34071.74064787683,4,8517.935161969208
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.9-72",17013.90216776933,2,8506.951083884665
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.75-24",34015.39976439657,4,8503.849941099143
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.85-36",16984.769909440463,2,8492.384954720232
CPU.S2,"CPU.S2|buy-dismiss|DC1,1.0-84",16970.84967229596,2,8485.42483614798
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.7-48",16945.661935170894,2,8472.830967585447
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.65-84",16908.78915147339,2,8454.394575736695
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.45-60",33801.78286359054,4,8450.445715897635
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.6-72",16884.4821010948,2,8442.2410505474
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.8-36",16843.372731709445,2,8421.686365854723
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.7-24",33562.106446770136,4,8390.526611692534
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.4-60",16656.93148671987,2,8328.465743359935
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.45-48",16635.970266047214,2,8317.985133023607
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.55-36",33240.14064787681,4,8310.035161969203
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.6-36",33233.63355184321,4,8308.408387960802
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.9-36",16613.667419070975,2,8306.833709535487
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.75-24",16590.227234479964,2,8295.113617239982
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.75-84",16544.923604978052,2,8272.461802489026
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.45-84",16541.954162986833,2,8270.977081493416
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.45-60",33022.95674022048,4,8255.73918505512
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.6-84",16484.09106113219,2,8242.045530566094
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.65-36",16451.553460160358,2,8225.776730080179
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.4-72",32787.21400729868,4,8196.80350182467
CPU.S2,"CPU.S2|buy-dismiss|DC4,1.0-24",16367.182180337168,2,8183.591090168584
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.95-60",16364.548787036385,2,8182.2743935181925
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.6-72",16325.862298410879,2,8162.931149205439
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.7-48",16318.493589899623,2,8159.246794949811
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.9-12",16261.156780562962,2,8130.578390281481
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.65-60",16256.226853672093,2,8128.1134268360465
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.8-48",16246.5077451919,2,8123.25387259595
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.65-96",16152.26831470466,2,8076.13415735233
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.4-60",32178.319099520544,4,8044.579774880136
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.6-24",16073.965056394716,2,8036.982528197358
GPU.S3,"GPU.S3|buy-dismiss|DC2,1.0-12",32133.267360477897,4,8033.316840119474
CPU.S3,"CPU.S3|buy-dismiss|DC2,1.0-24",16000.302979306618,2,8000.151489653309
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.45-48",31932.398154670023,4,7983.099538667506
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.8-36",15933.981735035846,2,7966.990867517923
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.9-48",15883.320329870949,2,7941.660164935474
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.7-24",31747.70644677014,4,7936.926611692535
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.35-96",31713.42971822447,4,7928.3574295561175
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.35-96",15829.157393119793,2,7914.578696559896
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.4-96",31473.429718224503,4,7868.357429556126
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.75-84",15736.387254221972,2,7868.193627110986
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.55-48",15699.273534921138,2,7849.636767460569
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.45-96",15686.173791154019,2,7843.086895577009
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.85-84",15685.493505772893,2,7842.746752886446
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.8-24",15671.953408526295,2,7835.976704263147
GPU.S3,"GPU.S3|buy-dismiss|DC2,0.35-84",31173.973853035863,4,7793.493463258966
GPU.S2,"GPU.S2|buy-dismiss|DC4,0.5-48",31075.38709481809,4,7768.846773704522
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.5-36",15535.041123200273,2,7767.520561600137
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.8-36",15518.57273170944,2,7759.28636585472
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.4-84",30963.973853035877,4,7740.993463258969
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.7-48",15400.061935170896,2,7700.030967585448
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.7-24",30738.99085456515,4,7684.747713641287
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.6-36",15320.086301276886,2,7660.043150638443
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.9-36",15317.667419070973,2,7658.833709535486
GPU.S1,"GPU.S1|buy-dismiss|DC2,0.4-72",30595.21050547401,4,7648.802626368502
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.65-60",15211.513665919783,2,7605.756832959892
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.7-60",15208.088579921541,2,7604.044289960771
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.55-96",15187.138955720993,2,7593.569477860497
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.75-24",15150.227234479964,2,7575.113617239982
GPU.S3,"GPU.S3|buy-dismiss|DC1,0.4-60",30258.319099520544,4,7564.579774880136
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.6-72",14897.282101094801,2,7448.6410505474005
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.55-48",14841.652547391044,2,7420.826273695522
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.45-96",14837.650524072711,2,7418.8252620363555
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.5-60",14800.677622694893,2,7400.338811347447
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.9-48",14788.879630934007,2,7394.439815467003
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.6-24",14749.165056394719,2,7374.582528197359
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.65-84",14724.78915147339,2,7362.394575736695
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.5-60",14701.164358399836,2,7350.582179199918
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.55-36",29276.164089189628,4,7319.041022297407
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.45-60",28972.956740220474,4,7243.2391850551185
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.95-24",14460.12307132031,2,7230.061535660155
CPU.S4,"CPU.S4|buy-dismiss|DC4,0.4-60",14448.93148671987,2,7224.465743359935
GPU.S2,"GPU.S2|buy-dismiss|DC3,0.55-36",28880.164089189628,4,7220.041022297407
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.65-72",14393.818232277852,2,7196.909116138926
CPU.S2,"CPU.S2|buy-dismiss|DC1,1.0-72",14388.80350182467,2,7194.401750912335
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.8-60",14369.08419631182,2,7184.54209815591
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.5-48",28675.38709481809,4,7168.846773704522
CPU.S4,"CPU.S4|buy-dismiss|DC2,0.45-84",14328.668295849144,2,7164.334147924572
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.35-84",14319.719785660447,2,7159.8598928302235
CPU.S3,"CPU.S3|buy-dismiss|DC2,0.55-96",14122.10619608887,2,7061.053098044435
CPU.S3,"CPU.S3|buy-dismiss|DC3,0.45-72",14091.196723808162,2,7045.598361904081
CPU.S3,"CPU.S3|buy-dismiss|DC1,0.75-72",14035.327873013604,2,7017.663936506802
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.6-72",13997.095872607468,2,6998.547936303734
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.75-48",13971.101011117407,2,6985.550505558704
CPU.S2,"CPU.S2|buy-dismiss|DC1,0.95-96",13943.130923518074,2,6971.565461759037
CPU.S4,"CPU.S4|buy-dismiss|DC1,0.7-48",13916.575969406778,2,6958.287984703389
CPU.S4,"CPU.S4|buy-dismiss|DC3,0.85-12",13848.159181642799,2,6924.0795908213995
CPU.S2,"CPU.S2|buy-dismiss|DC3,0.55-84",13826.91731976278,2,6913.45865988139
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.4-96",27470.939758478133,4,6867.734939619533
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.4-96",27470.939758478133,4,6867.734939619533
GPU.S2,"GPU.S2|buy-dismiss|DC1,0.45-60",27321.78286359054,4,6830.445715897635
GPU.S1,"GPU.S1|buy-dismiss|DC4,0.55-36",27300.140647876815,4,6825.035161969204
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.6-36",13592.086301276886,2,6796.043150638443
CPU.S1,"CPU.S1|buy-dismiss|DC2,1.0-48",13588.134681489877,2,6794.0673407449385
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.8-60",13539.66381990411,2,6769.831909952055
CPU.S1,"CPU.S1|buy-dismiss|DC4,0.7-60",13528.088579921541,2,6764.044289960771
GPU.S2,"GPU.S2|buy-dismiss|DC2,0.7-24",27042.99085456515,4,6760.747713641287
CPU.S3,"CPU.S3|buy-dismiss|DC4,0.45-84",13517.95416298683,2,6758.977081493415
GPU.S1,"GPU.S1|buy-dismiss|DC3,0.4-84",26972.549016887886,4,6743.1372542219715
GPU.S1,"GPU.S1|buy-dismiss|DC1,0.4-84",26972.549016887886,4,6743.1372542219715
CPU.S2,"CPU.S2|buy-dismiss|DC4,0.95-24",13411.323071320308,2,6705.661535660154
CPU.S1,"CPU.S1|buy-dismiss|DC3,0.85-36",13395.685895789251,2,6697.8429478946255
GPU.S3,"GPU.S3|buy-dismiss|DC4,0.5-36",26791.079573184015,4,6697.769893296004
CPU.S2,"CPU.S2|buy-dismiss|DC2,0.75-72",13370.102626368502,2,6685.051313184251
GPU.S3,"GPU.S3|buy-dismiss|DC3,0.95-12",26650.60399245398,4,6662.650998113495
CPU.S1,"CPU.S1|buy-dismiss|DC2,0.85-72",13314.685380671031,2,6657.342690335516
